WEO Subject Code,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
GGXWDG_NGDP,Fiji,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35.801,35.8,35.9,34.972,52.119,56.608,38.881,35.994,39.098,43.476,45.978,47.579,47.226,47.646,53.481,49.876,49.918,54.75,54.685,52.988,51.642,52.914,52.557,51.646,50.702,49.834,49.031
GGXWDG_NGDP,Finland,10.823,11.477,13.76,15.308,15.124,15.803,16.416,17.622,16.514,14.275,13.839,21.9,39.361,54.226,56.532,55.518,55.723,52.854,47.619,45.664,43.793,42.46,41.468,44.511,44.387,41.703,39.632,35.158,33.939,43.522,48.644,49,53.335,56.885,58.396,58.718,58.559,57.999,57.253
GGXWDG_NGDP,France,20.733,21.959,25.274,26.587,28.978,30.584,31.127,33.432,33.304,34.031,35.205,35.95,39.72,46.026,49.227,55.409,58.03,59.401,59.541,58.851,57.405,56.94,59.038,63.19,65.046,66.671,64.079,64.215,68.208,79.192,82.3,86.011,90.291,92.736,94.038,94.056,92.782,90.689,88.051
GGXWDG_NGDP,Gabon,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,94.174,93.498,91.952,94.322,74.576,76.767,67.547,59.689,91.653,76.481,75.864,84.741,85.785,74.025,64.578,53.395,42.131,39.424,16.69,23.236,20.255,17.28,21.999,25.763,28.734,31.19,32.423,37.195,25.083
GGXWDG_NGDP,The Gambia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,121.737,127.145,157.943,156.144,132.944,131.916,142.384,62.74,71.744,66.397,67.368,74.981,77.179,70.398,65.037,61.458,58.038,54.88,51.472
GGXWDG_NGDP,Georgia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43.605,34.125,27.132,21.548,27.625,37.295,39.163,33.751,32.738,31.165,31.084,30.336,29.19,27.884,26.492
GGXWDG_NGDP,Germany,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39.537,42.019,45.767,47.968,55.597,58.467,59.754,60.491,61.257,60.182,59.142,60.748,64.426,66.204,68.514,67.923,65.405,66.8,74.5,82.5,80.5,81.964,80.393,78.302,75.69,72.682,70.712,68.744
GGXWDG_NGDP,Ghana,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.979,27.7,33.468,55.813,86.467,95.147,78.419,75.338,66.443,86.689,123.346,101.504,86.66,82.813,57.426,48.16,26.217,31.044,33.593,36.22,46.258,43.378,56.526,56.566,56.127,54.957,54.56,54.787,55.037
GGXWDG_NGDP,Greece,22.577,26.739,29.374,33.665,40.149,46.724,47.245,52.528,57.194,59.951,73.315,74.847,80.143,100.509,98.512,97.008,99.386,96.601,94.532,100.318,103.442,103.716,101.66,97.445,98.862,101.185,107.469,107.261,112.487,129.264,147.912,170.617,158.546,179.471,175.552,170.795,163.486,153.893,144.344
GGXWDG_NGDP,Grenada,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44.59,41.804,40.375,34.518,41.626,44.608,79.09,79.562,94.694,87.742,93.394,89.533,84.394,97.671,104.29,109.041,112.567,116.109,118.554,120.527,122.242,123.674,125.245
GGXWDG_NGDP,Guatemala,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21.786,22.237,20.011,22.359,22.382,21.547,21.915,21.561,20.382,23.291,24.423,24.286,25.112,26.042,26.703,27.227,27.724,28.17,28.587
GGXWDG_NGDP,Guinea,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,99.627,98.586,86.265,95.88,99.175,92.571,92.986,93.483,105.865,127.874,118.726,113.42,103.55,112.64,119.755,150.231,137.071,92.383,89.902,89.095,105.503,85.965,42.993,44.884,44.793,42.763,39.821,34.736,30.484
GGXWDG_NGDP,Guinea-Bissau,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,234.149,219.315,225.539,217.611,224.131,227.341,208.739,178.557,167.518,157.887,51.718,50.799,59.751,60.535,56.741,52.063,47.465,42.924,39.061
GGXWDG_NGDP,Guyana,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,130.208,135.74,121.065,120.19,129.66,131.319,119.458,118.167,115.681,93.102,59.885,61.648,64.814,65.299,65.162,60.333,61.349,60.539,59.176,58.623,58.642,58.86
GGXWDG_NGDP,Haiti,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43.94,40.53,39.916,55.483,49.598,54.41,60.877,49.95,47.194,39.048,34.781,37.797,28.157,17.743,12.205,15.446,20.442,24.169,26.676,28.629,29.693,31.307
GGXWDG_NGDP,Honduras,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,67.672,65.263,66.118,69.729,62.679,56.976,40.203,24.636,22.894,24.58,29.712,32.139,34.676,36.206,40.272,43.421,45.91,48.821,53.228
GGXWDG_NGDP,Hong Kong SAR,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.623,26.623,28.067,31.672,33.107,32.254,32.019,29.865,32.404,33.769,33.131,32.393,30.143,29.187,28.279,27.414,26.569,25.836
GGXWDG_NGDP,Hungary,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,61.71,59.847,60.89,55.695,52.589,55.726,58.51,59.439,61.687,65.909,67.049,72.977,79.793,81.839,81.365,79.003,79.911,80.273,80.293,80.157,79.788,79.155
GGXWDG_NGDP,Iceland,25.535,23.033,29.792,31.517,33.23,32.771,30.497,27.942,31.241,35.992,36.222,38.391,46.243,53.137,55.662,58.943,56.296,53.076,47.859,43.409,41.038,45.886,42.069,40.823,34.407,25.415,30.128,29.108,70.411,88.002,90.582,102.26,99.083,91.918,86.319,83.952,79.932,76.198,71.819
GGXWDG_NGDP,India,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,76.351,76.787,76.939,74.109,70.365,68.711,67.623,67.818,70.122,72.731,77.849,82.199,84.3,84.028,81.955,78.402,74.963,73.297,75.013,68.503,66.361,66.842,66.39,66.693,66.606,66.228,66.173,66.343
GGXWDG_NGDP,Indonesia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,95.1,80.161,67.802,60.519,55.826,46.346,38.989,35.05,33.238,28.636,26.829,24.407,24.004,23.648,23.057,21.9,20.861,19.342,18.195
GGXWDG_NGDP,Islamic Republic of Iran,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.421,29.261,33.425,25.34,23.346,20.324,25.669,25.812,25.17,21.527,18.1,16.61,13.288,14.736,16.721,13.666,10.726,11.458,12.647,15.532,19.245,23.185,27.438
GGXWDG_NGDP,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,334.853,220.376,152.004,116.095,72.613,83.965,51.587,40.231,34.191,16.701,14.484,12.581,10.932,9.511,8.492
GGXWDG_NGDP,Ireland,65.887,70.151,74.912,87.861,92.027,94.809,109.365,110.418,108.627,99.869,94.5,95.631,92.372,95.228,89.772,80.538,76.348,64.833,52.984,46.966,35.136,35.214,32.004,30.749,29.465,27.26,24.625,24.988,44.489,64.859,92.175,106.46,117.122,122.014,120.227,116.434,113.316,109.568,105.808
GGXWDG_NGDP,Israel,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,84.325,88.99,96.663,99.254,97.651,93.928,84.912,78.492,77.127,79.522,76.042,74.003,74.568,74.422,73.162,71.992,70.729,69.704,68.646
GGXWDG_NGDP,Italy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88.711,91.193,94.261,97.595,104.693,115.017,121.249,120.935,120.25,117.436,114.328,113.105,108.581,108.321,105.355,104.138,103.712,105.721,106.346,103.277,106.085,116.42,119.288,120.801,126.978,130.629,130.808,129.727,127.92,125.645,123.448
GGXWDG_NGDP,Jamaica,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,82.755,91.809,108.008,118.405,123.094,119.906,119.303,117.106,114.618,125.579,139.395,140.759,141.498,146.591,142.758,136.083,130.993,124.912,117.382,109.743
GGXWDG_NGDP,Japan,50.627,55.294,59.258,64.833,66.344,66.668,69.928,72.456,70.352,67.299,67.043,66.491,71.221,77.267,83.346,91.228,98.97,105.579,118.323,131.865,140.145,153.635,163.992,169.572,180.657,186.436,185.997,183.012,191.812,210.247,215.952,230.28,237.918,245.35,244.601,244.586,243.868,243.184,242.774
GGXWDG_NGDP,Jordan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,177.532,211.573,219.734,200.631,149.749,136.95,126.287,114.938,113.829,106.646,109.708,108.013,100.479,96.478,99.719,99.644,91.823,84.308,76.33,73.77,60.244,64.775,67.113,70.729,79.586,83.85,86.985,87.177,85.83,83.338,80.974
GGXWDG_NGDP,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.592,14.962,11.392,8.099,6.667,5.93,6.661,10.227,10.683,10.689,12.318,13.194,14.068,14.28,14.374,14.351,14.619
GGXWDG_NGDP,Kenya,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,54.844,53.898,52.8,51.975,59.412,60.587,55.031,50.84,46.758,46.006,45.561,47.532,49.851,48.545,48.185,47.863,47.257,47.057,46.458,46.311,45.861
GGXWDG_NGDP,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGXWDG_NGDP,Korea,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.812,12.881,12.635,11.84,10.595,9.365,8.604,10.731,15.355,17.598,18.02,18.7,18.56,21.617,24.633,28.659,31.118,30.656,30.108,33.765,33.431,34.179,33.668,32.501,30.554,28.637,26.765,24.827,22.947
GGXWDG_NGDP,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGXWDG_NGDP,Kuwait,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.093,203.364,121.848,112.721,114.531,91.253,85.615,59.197,59.496,50.827,35.429,36.333,32.243,24.537,18.55,14.137,10.57,11.832,9.769,11.325,10.913,8.064,7.29,7.134,6.914,6.614,6.296,5.989,5.568
GGXWDG_NGDP,Kyrgyz Republic,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,122.272,107.315,106.866,106.896,92.909,85.94,72.499,56.805,48.458,57.987,60.324,50.075,48.935,48.726,47.35,47.201,46.392,44.686,43.259
GGXWDG_NGDP,Lao P.D.R.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,109.95,110.628,104.638,93.617,84.969,71.888,64.231,59.474,61.892,61.041,54.42,53.082,51.498,50.338,49.374,48.281,47.011,45.304
GGXWDG_NGDP,Latvia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.149,12.357,14.144,13.597,14.66,14.447,11.847,9.901,7.793,17.197,32.86,39.744,37.469,36.417,41.001,36.657,33.147,33.12,32.087,29.798
GGXWDG_NGDP,Lebanon,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,146.106,160.913,160.947,169.03,167.292,179.352,181.911,168.414,158.416,147.625,141.692,137.534,139.527,141.344,141.651,142.328,142.535,142.82,143.021
GGXWDG_NGDP,Lesotho,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26.838,29.034,20.518,13.781,74.531,82.657,78.595,74.553,82.914,76.868,94.305,97.724,103.641,130.003,95.86,63.636,56.871,61.624,64.384,60.386,52.19,37.752,35.37,39.131,41.903,43.144,41.913,40.541,39.18,38.434,40.954
GGXWDG_NGDP,Liberia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,755.331,741.354,727.41,931.643,829.874,734.846,673.914,494.93,315.118,171.081,31.561,27.334,29.076,26.888,31.139,32.237,36.161,37.772,37.698
GGXWDG_NGDP,Libya,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,73.478,66.965,64.771,72.766,78.463,74.96,68.165,63.004,62.353,52.334,38.996,38.842,30.82,23.847,0.924,0.642,0.551,0,0,0,0,0,0,0,0,0,0,0,0
GGXWDG_NGDP,Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.567,22.71,22.141,21.047,19.306,18.383,17.949,16.828,15.524,29.319,37.9,38.509,39.586,40.044,39.839,39.667,39.337,38.936,38.396
GGXWDG_NGDP,Luxembourg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.398,7.449,7.402,7.097,6.428,6.166,6.309,6.327,6.216,6.352,6.07,6.681,6.673,14.436,15.338,19.227,18.309,21.138,23.325,25.679,28.673,31.257,33.783,36.245
GGXWDG_NGDP,FYR Macedonia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32.019,47.916,48.798,42.916,37.918,35.637,39.538,31.992,23.981,20.641,23.825,24.386,28.155,33.271,34.332,33.396,33.374,33.844,33.707,33.41
GGXWDG_NGDP,Madagascar,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,103.274,117.472,114.635,105.778,125.823,125.841,98.975,112.938,109.869,109.028,105.56,95.687,99.951,95.976,90.912,82.192,36.971,33.468,31.864,36.005,36.15,37.382,38.309,37.476,39.271,37.79,36.735,34.221,32.004
GGXWDG_NGDP,Malawi,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,144.954,161.926,139.637,141.175,36.4,35.377,44.561,43.429,37.41,42.119,54.903,50.51,43.131,39.439,37.232,35.686,33.291
GGXWDG_NGDP,Malaysia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,80.737,73.321,64.377,55.693,47.62,41.568,35.69,32.261,36.635,37.425,35.31,41.35,43.056,45.083,45.7,42.713,41.544,41.215,41.242,52.812,53.664,54.467,55.474,56.031,55.67,55.1,54.533,54.291,54.486
GGXWDG_NGDP,Maldives,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,0,0,0,0,30.902,31.927,31.259,31.834,33.867,36.381,33.62,31.107,39.769,35.758,35.362,35.895,52.733,60.164,66.646,77.486,91.853,102.68,112.929,122.278,130.67,n/a
GGXWDG_NGDP,Mali,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,103.7,91.641,54.203,49.191,46.37,53.073,20.358,21.129,22.615,24.7,28.661,32.864,32.003,31.248,31.282,31.385,31.681,31.891,32.139
GGXWDG_NGDP,Malta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.011,38.628,46.67,51.474,55.059,53.854,58.874,57.857,65.994,69.792,67.95,62.488,60.715,60.913,66.381,67.404,70.273,72.538,73.261,73.03,72.687,71.845,71.304,70.739
GGXWDG_NGDP,Marshall Islands,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,118.772,116.643,109.855,90.607,82.104,63.305,67.918,71.754,67.429,71.057,74.563,64.886,63.025,65.404,61.324,60.043,54.116,51.563,47.303,43.869,40.476,37.14
GGXWDG_NGDP,Mauritania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,280.45,267.664,235.468,216.419,209.342,182.066,86.755,96.853,98.655,118.413,97.589,92.506,79.703,77.105,79.53,64.053,59.888,55.541,56.683
GGXWDG_NGDP,Mauritius,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45.297,44.801,52.532,59.103,51.697,53.53,51.014,47.283,43.972,50.641,50.598,50.967,50.29,49.991,49.993,49.931,48.596,46.283,44.111
GGXWDG_NGDP,Mexico,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,48.182,44.444,45.408,47.406,42.584,41.962,44.657,45.576,41.42,39.836,38.355,37.84,43.122,44.527,42.923,43.68,43.519,43.51,43.873,44.124,44.268,44.348,44.334
GGXWDG_NGDP,Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGXWDG_NGDP,Moldova,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,79.478,87.486,89.047,159.417,150.739,96.861,82.859,66.198,56.928,42.516,34.378,30.351,25.159,18.825,26.733,26.513,23.128,23.845,22.464,20.83,19.284,17.81,17.368,16.971
GGXWDG_NGDP,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGXWDG_NGDP,Montenegro,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75.73,40.261,45.305,38.59,32.623,27.503,28.996,38.249,40.939,45.986,51.068,52.945,55.095,56.373,57.356,58.311,58.732
GGXWDG_NGDP,Morocco,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,89.149,74.229,85.957,95.485,87.965,92.479,83.293,86.16,72.937,71.848,73.674,68.411,67.148,64.381,61.676,64.561,59.378,54.626,48.227,47.959,51.298,54.385,59.587,61.179,61.126,60.273,58.765,56.919,54.877
GGXWDG_NGDP,Mozambique,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,131.177,131.874,138.38,89.702,89.081,70.684,80.96,53.613,41.923,42.143,51.877,49.346,45.106,46.628,47.009,47.561,47.057,47.088,46.821,46.38
GGXWDG_NGDP,Myanmar,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,110.052,89.859,109.236,140.948,107.301,88.7,85.498,82.488,100.388,70.071,56.955,57.513,52.437,52.925,47.524,45.398,46.565,47.362,47.877,48.126,47.824
GGXWDG_NGDP,Namibia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.367,17.028,18.978,20.15,19.018,21.072,22.36,19.937,22.216,21.784,24.945,27.49,26.049,23.843,19.064,17.724,16.045,15.672,23.476,26.642,31.916,29.054,26.439,24.678,24.66,23.029
GGXWDG_NGDP,Nepal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57.889,57.907,59.103,60.332,58.402,51.926,49.547,42.785,41.247,39.338,35.447,33.307,33.129,26.757,26.435,26.852,27.634,28.166,28.982
GGXWDG_NGDP,Netherlands,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,76.1,74.1,68.2,65.7,61.1,53.8,50.7,50.5,52,52.4,51.822,47.373,45.295,58.459,60.758,63.149,65.484,71.736,74.486,75.917,75.127,75.697,75.499,74.808
GGXWDG_NGDP,New Zealand,n/a,n/a,n/a,n/a,n/a,67.076,71.628,65.834,57.232,57.65,58.179,60.776,61.549,57.252,51.386,45.577,39.072,36.302,36.213,33.57,31.573,29.553,27.698,25.902,23.577,21.754,19.293,17.206,20.07,25.885,32.009,37.167,38.154,38.346,37.912,36.723,37.12,36.407,34.28
GGXWDG_NGDP,Nicaragua,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,140.694,134.201,123.287,156.465,155.174,119.024,108.35,86.968,62.366,57.675,61.277,62.786,56.051,52.086,50.155,40.573,39.924,39.194,38.354,37.072
GGXWDG_NGDP,Niger,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,116.43,104.017,117.136,105.016,107.504,114.018,109.289,114.122,89.743,75.579,66.321,27.143,25.373,21.318,28.141,23.967,27.677,31.051,39.185,40.514,41.335,42.122,42.351,42.449
GGXWDG_NGDP,Nigeria,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,84.221,87.971,68.783,63.862,52.657,28.605,11.808,12.829,11.604,15.203,15.492,17.2,17.762,17.852,18.1,17.813,17.301,16.703,15.03
GGXWDG_NGDP,Norway,47.319,43.073,38.251,35.224,35.092,36.881,46.002,38.523,32.406,32.317,28.923,39.216,45.022,53.716,50.733,37.832,33.559,29.57,27.917,29.095,32.611,31.87,39.375,48.83,50.708,47.627,58.72,56.604,55.169,48.985,49.215,34.118,34.118,34.118,34.118,34.118,34.118,34.118,34.118
GGXWDG_NGDP,Oman,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.382,26.562,28.434,28.095,30.678,28.532,27.58,27.133,38.573,33.738,25.376,24.383,18.146,16.658,15.474,9.637,8.749,6.912,4.723,6.672,5.519,5.456,6.122,7.193,8.204,8.966,9.587,10.053,10.372
GGXWDG_NGDP,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,78.635,73.331,73.311,74.156,74.757,81.062,82.95,85.094,79.29,73.466,66.321,63.504,58.626,56.023,60.158,61.34,61.727,60.33,62.079,64.136,64.769,66.486,68.716,70.768,72.393
GGXWDG_NGDP,Panama,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,115.751,101.839,93.269,87.479,85.586,72.597,67.121,64.828,67.161,66.539,71.149,69.434,64.052,66.643,62.607,53.153,46.831,40.453,43.488,39.628,39.799,38.796,36.94,38.297,40.781,39.257,38.602,37.525
GGXWDG_NGDP,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGXWDG_NGDP,Paraguay,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,67.003,49.392,34.39,26.586,18.691,17.557,16.791,17.963,22.717,34.096,35.26,42.69,58.445,44.751,39.355,32.516,24.187,19.325,17.336,16.092,13.731,11.885,11.358,11.287,11.489,11.392,11.322,11.413,11.405
GGXWDG_NGDP,Peru,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42.429,41.469,43.207,47.106,44.339,37.737,33.097,30.366,25.038,28.439,24.55,22.026,19.759,17.481,16.656,16.168,15.813,15.276,14.909
GGXWDG_NGDP,Philippines,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,65.534,62.718,54.727,58.682,51.058,53.583,58.774,58.831,63.256,68.036,65.804,59.169,51.582,44.64,44.167,44.343,43.462,41.9,41.919,39.73,37.985,36.381,34.943,33.462,32.145
GGXWDG_NGDP,Poland,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,48.989,43.39,42.926,38.889,39.567,36.787,37.562,42.16,47.053,45.686,47.088,47.738,44.986,47.106,50.88,54.838,56.398,55.166,56.829,56.234,55.438,54.302,53.199,52.071
GGXWDG_NGDP,Portugal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57.195,60.712,55.184,54.363,57.393,59.097,58.208,54.341,50.272,49.432,48.359,51.068,53.68,55.7,57.459,62.533,63.685,68.266,71.582,83.051,93.231,107.986,122.985,122.298,123.688,122.534,119.931,117.169,114.246
GGXWDG_NGDP,Qatar,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.895,17.369,20.266,37.705,42.745,42.358,47.638,50.692,64.304,65.512,54.991,56.715,45.462,37.074,26.013,17.576,12.109,7.417,9.522,32.476,38.704,37.002,37.812,34.917,31.743,30.475,28.655,26.988,26.246
GGXWDG_NGDP,Romania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.518,27.28,27.429,24.186,21.098,17.638,12.622,12.72,13.639,23.785,31.129,34.246,37.038,36.874,36.602,35.887,35.23,34.524,33.834
GGXWDG_NGDP,Russia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,98.98,59.859,47.613,40.305,30.359,22.316,14.24,9.048,8.511,7.876,10.957,11.036,11.676,10.877,10.425,11.768,12.136,12.727,12.976,13.07
GGXWDG_NGDP,Rwanda,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,119.541,99.007,85.695,83.171,92.98,102.537,98.67,107.928,100.643,90.831,70.687,26.579,26.901,21.366,22.86,23.063,23.85,28.04,27.714,25.958,24.979,24.149,23.229,23.689
GGXWDG_NGDP,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
